Title,Ingredients,Steps,Loves,URL,Category,Title Cleaned,Total Ingredients,Ingredients Cleaned,Total Steps
Cilok Korea rasa Kasundaan Tahu Sumedang,125 gram Tepung beras--3 sendok Tepung Kanji  -- seingat aku ya 😂--Bumbu seblak seperti biasa -- biar simple jelasinnya 😊--secukupnya Minyak Goreng--,"1) Pertama campurkan bahan membuat kue beras, eh Cilok aja
2) Tambah air panas, hingga menjadi adonan yang kalis. Cetak dengan tangan. Bulat, lonjong, terserah deh yang penting masak hepi
3) Masak air untuk merebus Cilok. Rebusnya dikira-kira saja ya. Seperti gambar deh.
4) Siapkan bumbu seblak. Lihat gambar ya. Haluskan. Kemudian goreng dengan minyak secukupnya. Tambahkan air, untuk tekstur saus aku tambahin air tepung kanji
5) gampang lah
6) Masukan semua bahan ke dalam saus.
7) Masak hingga airnya tersisa sedikit.
8) Cilok Korea rasa Kasundaan Tahu Sumedang sudah siap dinikmati",3,https://cookpad.com/id/resep/4371102-cilok-korea-rasa-kasundaan-tahu-sumedang,tahu,cilok korea kasundaan tahu sumedang,6,"tepung beras , tepung kanji , bumbu seblak , biar simple jelasinnya , minyak goreng",8
Tahu walik bakso ayam simple,"10 buah tahu goreng coklat--Bahan bakso ayam :--1/4 kg daging ayam giling/ cincang--1 butir telur--3 sdm tapioka--1/2 sdt bawang putih bubuk--50 ml air es--1/2 sdt baking powder--Gula, garam, merica--Kaldu jamur (totole)--","1) Campurkan ayam giling, air es, telur, tapioka dan baking powder
2) Kemudian tambahkan bawang putih bubuk, garam, gula, merica dan kaldu jamur hingga rata.
3) Tahu coklat d bagi 2 bentuk segitiga kemudian d balik dan buang sebagian isinya yg masih menempel.
4) Isi tahu dengan adonan bakso ayam, kemudian goreng sampai matang.",12,https://cookpad.com/id/resep/4259250-tahu-walik-bakso-ayam-simple,tahu,tahu walik bakso ayam simple,10,"tahu goreng coklat , bakso ayam , daging ayam giling cincang , telur , tapioka , bawang putih bubuk , air es , baking powder , gula , garam , merica , kaldu jamur totole",4
Perkedel tahu,"5 papan tahu putih--1 batang seledri--1 batang daun bawang--1 telur--bumbu halus ;--1 sdt merica--3 siung bawang putih--secukupnya garam--penyedap rasa secukupnya,boleh skip jika tdk suka--","1) Ulek bumbu halus,iris tipis seledri dan daun bawang,hancurkan tahu pake garpu,atau pake tangan juga bisa
2) Campur semua bahan jadi satu,cek rasa.jika dirasa sudah pas bulatkan tahu sesuai selera,goreng dalam minyak panas smp kecoklatan.angkat dan tiriskan",3,https://cookpad.com/id/resep/4370650-perkedel-tahu,tahu,perkedel tahu,9,"papan tahu putih , batang seledri , batang daun bawang , telur , bumbu halus , merica , bawang putih , garam , penyedap , tdk suka",2
Nugget Tahu,5 buah tahu putih--1 buah wortel--1 butir telur--50 gr tepung roti--2 siung bawang putih--1 siung bawang merah--Secukupnya kaldu ayam bubuk--Garam--bahan lapisan--50 gr tepung roti--1 butir telur--,"1) Uleg bawang putih dan bawang merah hingga halus
2) Hancurkan tahu hingga lembut. Parut wortel lalu campur dengan tahu, tambahkan telur, tepung roti, garam, kaldu bubuk dan bumbu halus uleni hingga kalis. Jangan lupa panaskan kukusan
3) Masukan adonan ke loyang yang telah di oles mentega, ratakan adonan lalu kukus selama 20 menit
4) Angkat adonan tiriskan. Potong adonan saat sudah dingin
5) Siapkan telur, kocok lepas. Celupkan adonan yg telah di potong ke kocokan telur, angkat lalu gulingkan ke tepung roti, agak sedikit di tekan agar tepung roti menempel
6) Simpan nugget d dalam frezzer sebelum di goreng",78,https://cookpad.com/id/resep/4370783-nugget-tahu,tahu,nugget tahu,11,"tahu putih , wortel , telur , tepung roti , bawang putih , bawang merah , kaldu ayam bubuk , garam , lapisan , tepung roti , telur",6
Tahu Jepang Ayam Lada Hitam,1 buah tahu jepang potong2--secukupnya Tepung maizena--Minyak untuk menggoreng--150 gram ayam fillet potong dadu--1/2 siung bawang bombay potong sesuai selera--1 sachet Saori Lada Hitam--secukupnya Air--1 batang daun bawang iris--,"1) Lumuri tahu dengan tepung maizena, goreng pada minyak panas, angkat setelah warna kuning keemasan, lalu sisihkan.
2) Tumis bawang bombay sampai wangi.
3) Masukkan daging ayam dan saori saus lada hitam.
4) Tambahkan air secukupnya, masak hingga ayam kaku & berubah warna. Biarkan bumbu meresap.
5) Setelah matang, matikan api, lalu masukkan tahu jepang yang sudah digoreng. Aduk sebentar.
6) Angkat, sajikan di mangkuk nasi dengan taburan daun bawang dan tumisan wortel buncis sebagai pelengkap.",6,https://cookpad.com/id/resep/4370910-tahu-jepang-ayam-lada-hitam,tahu,tahu jepang ayam lada hitam,8,"tahu jepang potong , tepung maizena , minyak , ayam fillet potong dadu , bawang bombai potong , saori lada hitam , air , batang daun bawang",6
Tumis jamur tahu sosis teriyaki,125 gram Jamur Tiram. Direndam air hangat lalu diiris-iris--4 Potong tahu. Dipotong dadu lalu goreng sebentar--2 Buah Sosis So Nice--50 gram Kecambah--4 siung bawang merah--3 siung bawang putih--3 buah cabe rawit--1 sachet Saus Teriyaki--Secukupnya Garam--secukupnya Gula--secukupnya Minyak goreng--secukupnya Air--,"1) Siapkan semua bahan-bahan yang diperlukan
2) Cincang bawang merah, bawang, putih, dan cabe rawit
3) Panaskan minyak goreng, lalu tumis bawang putih, bawang merah dan cabe sampai harum.
4) Masukkan air secukupnya garam, dan 1 sachet saus teriyaki. Tunggu hingga mendidih
5) Masukkan jamur, tahu, kecambah dan sosis.
6) Tumis hingga matang
7) Tumis jamur tahu sosis siap dihidangkan",1,https://cookpad.com/id/resep/4370732-tumis-jamur-tahu-sosis-teriyaki,tahu,tumis jamur tahu sosis teriyaki,12,"jamur tiram direndam air hangat diiris , potong tahu dipotong dadu goreng sebentar , sosis so nice , kecambah , bawang merah , bawang putih , cabe rawit , saus teriyaki , garam , gula , minyak goreng , air",7
Tahu Crispy Cabe Bawang,"4 buah tahu putih (400 gr),potong dadu--6 sdm tepung terigu--2 sdm tepung tapioka--1 sdt kaldu bubuk--1/4 sdt merica bubuk--Secukupnya garam--8 sdm air--4 siung bawang putih,iris,cincang--7 buah cabe rawit,potong2--Secukupnya minyak goreng--","1) Campur tepung terigu,tepung tapioka,kaldu bubuk,merica bubuk dan garam jadi satu,aduk rata menjadi adonan kering
2) Ambil 2 sdm adonan kering,tambahkan air,aduk rata menjadi adonan basah. Kemudian masukkan tahu,balur rata.
3) Kemudian angkat,gulingkan ke adonan kering
4) Goreng tahu dalam minyak panas dan api sedang hingga matang,angkat,tiriskan,sisihkan
5) Tumis bawang putih dg sedikit minyak sampai kekuningan. Lalu pinggirkan ke tepi wajan. Masukkan cabe,tumis sampai matang
6) Geser bawang ke tengah wajan,tambahkan garam,aduk rata. Matikan api
7) Masukkan tahu crispy,aduk rata
8) Sajikan",58,https://cookpad.com/id/resep/4369111-tahu-crispy-cabe-bawang,tahu,tahu crispy cabe bawang,10,"tahu putih , potong dadu , tepung terigu , tepung tapioka , kaldu bubuk , merica bubuk , garam , air , bawang putih , cincang , cabe rawit , potong , minyak goreng",8
Tumis Tahu sawi,Seikat kecil sawi hijau--4 buat tahu--2 buah sosis sapi--Bumbu iris:--3 cabe ijo--4 cabe rawit--3 cabe keriting--3 bawang merah--3 bawang putih--1/2 tomat kecil--1 bungkus saori--Seruas lengkuas--1 daun salam--secukupnya Penyedap--secukupnya Garam--,"1) Potong2 tahu.sosis lalu goreng masing2 sebentar saja.sisihkan.cuci sawi dan potong2
2) Iris semua bahan bumbu.lalu tumis bawang lalu cabe.
3) Masukkan sawi dan beri air secukupnya.masukkan lengkuas dan salam. oseng sebentar lalu masukkan bahan tahu dan sosis.beri saori.garam dan penyedap.koreksi rasanya.",4,https://cookpad.com/id/resep/4370394-tumis-tahu-sawi,tahu,tumis tahu sawi,15,"sawi hijau , tahu , sosis sapi , bumbu , cabe ijo , cabe rawit , cabe keriting , bawang merah , bawang putih , tomat , saori , lengkuas , daun salam , penyedap , garam",3
Tahu Terong Crispy Cabe Garam,4 biji tahu putih--1 terong ungu--1 bungkus tepung bumbu SASA--3 siung bawang putih besar--5 butir bawang merah--2 cabe merah besar--1 batang daun bawang--Minyak goreng--Air--,"1) Potong dadu tahu putih, iris tipis terong ungu
2) Balurkan potongan tahu dan terong dengan tepung bumbu
3) Celupkan tahu dan terong kedalam adonan tepung basah (tepung bumbu + air)
4) Balurkan lagi dengan tepung bumbu
5) Goreng tahu dan terong hingga kuning kecoklatan, angkat, tiriskan
6) Iris bawang merah, daun bawang, dan cabe merah besar, kemudian cincang bawang putih
7) Tumis irisan bawang merah, daun bawang, cabe merah, dan bawang putih cincang
8) Tambahkan gula dan garam, aduk hingga harum
9) Masukkan tahu dan terong yg sudah digoreng, aduk rata
10) Siap dihidangkan",2,https://cookpad.com/id/resep/4370320-tahu-terong-crispy-cabe-garam,tahu,tahu terong crispy cabe garam,9,"biji tahu putih , terong ungu , tepung bumbu sasa , bawang putih , bawang merah , cabe merah , batang daun bawang , minyak goreng , air",10
Tahu cabe garam,5 sdm tepung kobe--1 sdm tepung maizenA--Tahu secukupnya potong kotak--Bawang daun--1 siung awang putih--Royco--Garam--secukupnya Cabe hijau--Cabe merah secukupnya selera--Garam--,"1) Campur tepung dan royco 1 sdt masukan tahu aduk sampe tahu terlumuri tepung goreng minyak panas(tahu dikukus dulu)
2) Potong potong daun bawang, cabe,bawang putih
3) Tumis bawang putih masukan tahu campur rata, masukan bawang daun dan cabe, garam, royco
4) Siap santap",1,https://cookpad.com/id/resep/4370418-tahu-cabe-garam,tahu,tahu cabe garam,10,"tepung kobe , tepung maizena , tahu potong kotak , bawang daun , awang putih , royco , garam , cabe hijau , cabe merah , garam",4
Ayam tahu balado,1/4 jg ayam--4 tahu--Bumbu ungkep ayam :--2 siung bawang putih--2 siung bawang merah--1 ruas jahe--Garam--Merica--Bumbu halus :--5 cabe rawit--4 cabe besar--1 buah tomat kecil--1 kemiri--2 siung bawang putih--2 siung bawang merah--1 lembar daun salam--Sedikit gula jawa--Minyak utk menumis--,"1) Rebus/ungkep ayam dengan bumbu ungkep yg telah dihaluskan
2) Setelah bumbu meresap, goreng ayam dan tahu hingga kecoklatan matang
3) Tumis bumbu halus dengan daun salam, beri sedikit air, koreksi rasa
4) Masukkan ayam dan tahu goreng
5) Aduk aduk, hingga air habis, ayam balado siap disajikan",4,https://cookpad.com/id/resep/4370603-ayam-tahu-balado,tahu,ayam tahu balado,18,"jg ayam , tahu , bumbu ungkep ayam , bawang putih , bawang merah , jahe , garam , merica , bumbu halus , cabe rawit , cabe , tomat , kemiri , bawang putih , bawang merah , daun salam , gula jawa , minyak utk menumis",5
Tahu isi,"11 bh tahu coklat--1/4 bh kol, iris halus--2 bh wortel, kupas, serut--2 btr telur--1 sachet Magic serbaguna--2 sdm saus tiram--secukupnya Air--secukupnya Daun bawang & Seledri--Bahan tepung :--Tepung crispy serbaguna secukupnya, encerkan dengan air--","1) Tumis wortel sampai setengah matang
2) Masukkan kol, daun bawang dan seledri, aduk rata
3) Masukkan magic serbaguna
4) Tambahkan 2 butir telur, aduk rata.
5) Masukkan adonan isi kedalam tahu.
6) Lumuri tahu dengan tepung, goreng.",0,https://cookpad.com/id/resep/4370450-tahu-isi,tahu,tahu isi,10,"tahu coklat , kol , halus , wortel , kupas , serut , telur , magic , saus tiram , air , daun bawang & seledri , tepung , tepung crispy , encerkan air",6
Sapo Tahu Jamur & Baso Ikan,"1 buah Tofu potong-potong--3 buah wortel, potong serong--Kacang buncis secukupnya, potong serong--1 siung bawang bombay, cincang halus--4 siung bawang putih, cincang halus--Baso ikan secukupnya, potong menjadi 3 bagian--3 buah jamur kuping yang sudah direbus lalu potong-potong--500 ml air--1 sendok maizena cair--Saus tiram--Garam--Gula--Merica--","1) Tumis bawang putih dan bawang bombay hingga harum.
2) Tambahkan wortel, kacang buncis, dan jamur kuping. Aduk hingga rata. Lalu masukkan saus tiram, garam, gula dan merica. Aduk hingga rata.
3) Tuang air. Aduk rata. Masak sampai mendidih. Lalu masukkan Tofu dan Baso ikan. Kentalkan dengan maizena cair. Aduk rata. Dan tes rasa.
4) Sapo Tahu Jamur dan Baso ikan siap dihidangkan",4,https://cookpad.com/id/resep/4370523-sapo-tahu-jamur-baso-ikan,tahu,sapo tahu jamur & baso ikan,13,"tofu potong potong , wortel , potong serong , kacang buncis , potong serong , bawang bombai , cincang halus , bawang putih , cincang halus , baso ikan , potong , jamur kuping direbus potong potong , air , maizena cair , saus tiram , garam , gula , merica",4
Tahu saus tomat,"1 bks tahu susu potong potong sesuai selera lalu goreng,tiriskn--Bahan sambal--1 buah tomat besar belah jadi 2--3 siungbaput--3 siung bawang merah--1 buah terasi kecil--5 cabe rawit pedas--10 cabe rawit merah--Bumbu tambahan--optional Gula pasir--optional Garam--bila suka Penyedap--","1) Goreng semua bahan sambal lalu ulek atw blender sampai halus, lalu tumis kembali tambahkan Air, garam, gula dan penyedap bila suka, lalu masukan tahu yg sudah di goreng, koreksi rasa. Sajikan",1,https://cookpad.com/id/resep/4370615-tahu-saus-tomat,tahu,tahu saus tomat,12,"tahu susu potong potong goreng , tiriskn , sambal , tomat belah , siungbaput , bawang merah , terasi , cabe rawit pedas , cabe rawit merah , bumbu tambahan , gula pasir , garam , suka penyedap",1
Pepes Tahu,"10 buah tahu--2 butir telor--5 siung bawang merah--5 siung bawang putih--secukupnya Lada butir--sesuai selera Cabe--secukupnya Teri medan--secukupnya Daun bawang,sereh,lengkuas--Penyedap rasa: gula,garam,royko--Daun pisang--","1) Ulek bumbu hingga halus
2) Hancurkan tahu menggunakan ulekan,campurkan bumbu,,teri,daun bawang,kemangi,salam,laos,gula,garam,royko dan beri kocokan telur aduk sampai rata
3) Koreksi rasa,bungkus menggunakan daun pisang
4) Kukus selam 25 menit sajikan selagi hangat",3,https://cookpad.com/id/resep/4370167-pepes-tahu,tahu,pepes tahu,10,"tahu , telor , bawang merah , bawang putih , lada , cabe , teri medan , daun bawang , serai , lengkuas , penyedap gula , garam , royko , daun pisang",4
Ote2 tahu,Bahan--3 ptg tahu uk besar--1 btr telur (kbetulan sy pk putih sj sisa bikin kue)--2 sdm maezena--1 sosis bisa lebih--Sambal kobe (jika pengen pedas)--1 bks maggie / penyedap lainnya--Pelengkap daun bawang potong2--,"1) Blender tahu sosis, telur, bumbu maggie sampai halus...
2) Adonan campur dg tepung maezena ratakan... kemudian daun bawang panaskan minyak untuk menggoreng
3) Bentuk bulat2 baso atau sendoki biasa dan goreng sampai coklat keemasan
4) Ciri utama... adonan timbul saat d goreng.. tanda ote2 matang
5) Kalo ingin pedas... campuri sambal dkk sebelum d goreng...
6) Selamat mencoba",6,https://cookpad.com/id/resep/4370157-ote2-tahu,tahu,ote tahu,8,"ptg tahu , telur kbetulan putih sj sisa bikin kue , maezena , sosis , sambal kobe pengen pedas , maggie penyedap , pelengkap daun bawang potong",6
Bola tahu ayam jamur,100 gr ayam giling--3 buah tahu cina--1 bungkus jamur enoki (jamur apa aja boleh)--1 putih telur--3 buah cabe merah iris serong tipis--1 batang daun bawang--3 sdm saus tiram--Secukupnya kaldu bubuk--Secukupnya bawang putih bubuk--Secukupnya lada bubuk--Secukupnya garam--Secukupnya minyak--,"1) Siapkan bahan
2) Hancurkan tahu, aduk rata bersama ayam, bumbu2, dan jamur
3) Pulung pulung, bentuk sesuai seler dan kreativitas temen2
4) Goreng hinga matang
5) Siap disantap sebagai cemilan atau teman lauk pauk. Kalo saya bikin untuk menemani sop ayam yg segar. Happy cooking",7,https://cookpad.com/id/resep/4369539-bola-tahu-ayam-jamur,tahu,bola tahu ayam jamur,12,"ayam giling , tahu cina , jamur enoki jamur , putih telur , cabe merah serong tipis , batang daun bawang , saus tiram , kaldu bubuk , bawang putih bubuk , lada , garam , minyak",5
Pepes Tahu Jamur,4 buah tahu--5 lembar jamur tiram (suir)--1 buah wortel (parut)--2 butir telur--3 siung bawang merah (haluskan)--3 siung bawang putih (haluskan)--1/2 buah tomat (iris)--4 lembar daun jeruk (iris tipis)--1 batang daun bawang (iris)--1 sdt sea salt--1 sdt lada putih bubuk--1 sdt gula pasir--1 sdt kaldu jamur (optional)--Daun pisang dan tusukan secukup nya--,"1) Siapkan semua bahan- bahan terlebih dahulu
2) Campir semua bahan menjadi satu
3) Aduk merata menjadi 1 adonan
4) Siapkan daun pisang yg sdh di bersihkan, ambil adonam tahu sesuai selera
5) Kukus kurleb 20-25 menit. Pepes tahu siap di sajikan
6) Makan dgn nasi panas",2,https://cookpad.com/id/resep/4370118-pepes-tahu-jamur,tahu,pepes tahu jamur,14,"tahu , jamur tiram suir , wortel parut , telur , bawang merah haluskan , bawang putih haluskan , tomat , daun jeruk tipis , batang daun bawang , sea salt , lada , gula pasir , kaldu jamur , daun pisang tusukan secukup nya",6
Tahu putih masak tauco,10 buah tahu putih(aku pke tahu sutra)--1 bungkus tauco--1 ons cabe hijau besar--15 biji cabe rawit--3 siung bawang putih--6 siung bawang merah--1 ruas laos--2 lmbar daun salam--1 buah tomat--secukupnya Teri--secukupnya Gula jawa--Minyak untuk mnggoreng--,"1) Goreng tahu putih setengah kering
2) Tumis bawang putih, bawang merah, Laos smp layu, stlah itu masuk kan cabe n daun salam
3) Masuk kan tahu, Teri, tauco,
4) Beri sedikit air, aduk2 masuk kan gula, garam, setelah mendidih masuk kan tomat, penyedap rasa
5) Koreksi rasa,",2,https://cookpad.com/id/resep/4370173-tahu-putih-masak-tauco,tahu,tahu putih masak tauco,12,"tahu putih pke tahu sutra , tauco , cabe hijau , biji cabe rawit , bawang putih , bawang merah , laos , daun salam , tomat , teri , gula jawa , minyak mnggoreng",5
Sambal Goreng Kentang dan Tahu,5 pcs tahu putih--4 pcs kentang--5 pcs cabe merah keriting--4 pcs cabe rawit--3 siung bawang merah--2 siung bawang putih--Santan Kelapa (sesuai selera mau kental atau cair)--Minyak goreng--Daun salam--Gula jawa--Penyedap rasa--Garam--Tomat (kalau suka)--,"1) Potong dadu tahu putih dan kentang, cuci bersih dan kemudian goreng terlebih dahulu (tahu goreng setengah mateng aja soalnya dia teksturnya lama menyerap air)
2) Iris bawang merah, bawang putih pisahkan. Kemudian haluskan cabe keriting dan cabe rawit.
3) Tumis terlebih dahulu bawang merah dan bawang putih, kemudian masukkan cabe yg sudah dihaluskan dan tomat. Tumis hingga masak, masukkan tahu dan beri sedikit air agar bumbu merasuk ke tahu terlebih dahulu. Tunggu hingga agak menyusut
4) Masukkan air santan kemudian masukkan daun salam, gula jawa, garam dan penyedap rasa.
5) Cek rasa. Dan kemudian masukkan kentang yang tadi sudah di goreng. Tunggu hingga masak.
6) Sambal goreng kentang tahu sederhana siap untuk dimakan dengan nasi hangat. (^.^)(^.^)",9,https://cookpad.com/id/resep/4369888-sambal-goreng-kentang-dan-tahu,tahu,sambal goreng kentang tahu,13,"tahu putih , kentang , cabe merah keriting , cabe rawit , bawang merah , bawang putih , santan kelapa kental cair , minyak goreng , daun salam , gula jawa , penyedap , garam , tomat suka",6
Naget tahu sayur cryeeesss,4 bks tahu putih--5 butir wortel--2 btir telur--secukupnya Garam--Daun bawang--1/4 terigu--1/2 kg Tepung parnir--secukupnya Merica bubu--,"1) Parud wortel jd kecil kecil.campurkan semua bahan.. dan uleni sampai tercampur rata..
2) Masukan kedalam loyang dan kukus sampe matang
3) Potong potong sesui selera..lumuri dengan telur terus k parnir sampe habis dan siap untuk d goreng..bisa d simpan d lemari es bwt besok lg pastinya",6,https://cookpad.com/id/resep/4348618-naget-tahu-sayur-cryeeesss,tahu,naget tahu sayur cryeeesss,8,"tahu putih , wortel , btir telur , garam , daun bawang , terigu , tepung parnir , merica bubu",3
Tumis tahu toge kemangi,"1 buah besar Tahu cina  dipenyet dg sendok,--sesuai selera Kemangi 2 ikat kecil--200 gr Toge 3 genggam--bumbu:--5 siung  Bawang merah iris tipis,--1/2 buah Tomat hijau--2 siung  Bawang putih kating geprek--1/2 siung  Bawang bombay (boleh pakai, boleh tidak), iris dadu kecil,--5 buah  Cabai rawit iris tipis (bisa pakai cabai merah keriting, sesuai selera)--","1) Tumis bawang putih geprek, setelah harum masukkan bumbu lainnya, masukkan tahu cina yg sdh dihancurkan, tumis sebentar, masukkan toge, kemangi, tambahkan saos tiram, garam sedikit, gula 1 /2 sdt, kaldu bubuk (saya pakai royco sapi sdkit), tumis aduk rata, tambahkan 1 sdt kecap manis, periksa rasa, jika sdh pas enak nya, siap disajikan. Untuk 2 porsi.",7,https://cookpad.com/id/resep/4369786-tumis-tahu-toge-kemangi,tahu,tumis tahu toge kemangi,9,"tahu cina dipenyet dg , kemangi , toge genggam , bumbu , bawang merah tipis , tomat hijau , bawang putih geprek , bawang bombai , dadu , cabai rawit tipis cabai merah keriting",1
